maintenance_id,workorder_id,asset_id,completion_date,downtime_hours,maintenance_cost_eur
18049,18049,233,2023-05-25,5.74,1348
18050,18050,28,2023-05-01,39.21,2812
18051,18051,379,2023-01-17,38.03,1817
18052,18052,439,2023-07-13,34.15,2727
18053,18053,444,2022-07-22,7.81,2620
18054,18054,1,2022-01-24,13.04,4514
18055,18055,147,2022-12-06,8.81,411
18056,18056,174,2022-02-09,9.43,1796
18057,18057,254,2022-11-19,24.02,1958
18058,18058,28,2022-06-11,40.82,475
18059,18059,357,2023-07-26,24.86,1275
18060,18060,49,2023-11-08,10.45,264
18061,18061,211,2022-03-25,29.33,1355
18062,18062,86,2022-10-21,27.27,657
18063,18063,172,2022-06-15,33.57,2459
18064,18064,225,2023-11-19,34.23,3438
18065,18065,249,2022-04-26,7.36,1215
18066,18066,280,2022-05-05,11.0,1392
18067,18067,56,2022-06-25,36.16,413
18068,18068,185,2023-09-30,38.82,1100
18069,18069,69,2022-10-16,27.1,1406
18070,18070,482,2023-04-30,13.51,1736
18071,18071,69,2023-09-27,5.55,1887
18072,18072,99,2023-04-13,38.73,2857
18073,18073,82,2023-05-17,28.63,3579
18074,18074,108,2023-08-16,12.05,1610
18075,18075,9,2023-11-24,35.4,441
18076,18076,152,2022-04-01,36.67,1485
18077,18077,36,2023-04-01,13.58,4523
18078,18078,166,2023-03-19,47.38,438
18079,18079,449,2023-11-30,22.45,415
18080,18080,201,2022-10-14,35.13,4498
18081,18081,353,2022-04-14,9.97,2050
18082,18082,268,2022-10-27,37.85,2774
18083,18083,123,2022-05-18,17.62,1624
18084,18084,185,2023-01-15,6.24,1720
18085,18085,477,2022-10-19,37.7,3098
18086,18086,326,2023-11-24,22.04,2147
18087,18087,179,2023-09-16,7.89,1984
18088,18088,330,2022-09-13,43.13,3819
18089,18089,53,2023-03-25,42.9,2155
18090,18090,400,2023-05-25,25.97,966
18091,18091,454,2022-10-03,19.28,3385
18092,18092,352,2023-10-02,29.09,1794
18093,18093,191,2022-12-18,14.56,3927
18094,18094,213,2022-03-30,5.04,562
18095,18095,418,2022-08-30,30.99,523
18096,18096,250,2022-07-06,42.37,998
18097,18097,202,2023-09-21,30.69,3399
18098,18098,230,2022-08-03,42.09,3675
18099,18099,189,2023-10-02,38.98,281
18100,18100,205,2022-05-06,30.58,3527
18101,18101,432,2022-05-22,20.07,4979
18102,18102,224,2023-07-13,2.87,1544
18103,18103,219,2022-05-07,46.44,1691
18104,18104,278,2023-05-15,26.77,3908
18105,18105,72,2023-11-23,44.41,2047
18106,18106,329,2023-05-20,27.67,4242
18107,18107,10,2022-06-20,17.95,979
18108,18108,217,2023-07-14,31.97,3886
18109,18109,443,2022-12-02,12.99,3078
18110,18110,127,2022-05-15,34.12,3634
18111,18111,27,2023-05-12,46.06,241
18112,18112,134,2022-01-15,23.07,3273
18113,18113,362,2022-11-22,11.78,2197
18114,18114,128,2023-05-13,17.85,1713
18115,18115,367,2022-02-04,28.49,3221
18116,18116,421,2022-08-24,2.94,722
18117,18117,28,2023-05-27,28.52,1317
18118,18118,360,2023-08-14,7.3,2762
18119,18119,165,2022-07-17,30.2,3879
18120,18120,339,2023-11-23,41.25,3858
18121,18121,429,2023-09-25,5.0,831
18122,18122,86,2022-11-19,4.51,933
18123,18123,366,2023-01-20,9.52,3896
18124,18124,177,2022-05-02,40.59,4775
18125,18125,497,2022-11-21,31.63,4378
18126,18126,314,2023-09-08,5.48,1307
18127,18127,337,2022-03-01,34.63,3015
18128,18128,499,2022-06-10,16.2,1881
18129,18129,399,2022-08-20,11.38,1217
18130,18130,382,2023-03-04,35.29,426
18131,18131,426,2023-01-30,31.29,2629
18132,18132,171,2023-07-29,42.94,2086
18133,18133,471,2023-02-22,19.73,2903
18134,18134,222,2022-07-24,24.28,3810
18135,18135,491,2023-10-31,1.8,3752
18136,18136,407,2022-08-11,9.37,1306
18137,18137,484,2023-07-27,17.82,2552
18138,18138,467,2022-10-24,44.43,2987
18139,18139,269,2023-02-26,25.19,1496
18140,18140,163,2023-08-20,24.15,3779
18141,18141,234,2022-05-05,18.24,2371
18142,18142,422,2023-04-25,7.39,4679
18143,18143,347,2022-06-09,27.49,2617
18144,18144,237,2023-09-19,22.29,622
18145,18145,156,2022-12-23,42.25,1581
18146,18146,6,2022-01-19,23.7,1145
18147,18147,91,2022-12-17,22.43,2301
18148,18148,91,2023-10-31,29.42,3370
18149,18149,62,2022-01-29,18.25,1628
18150,18150,457,2022-04-13,36.36,4496
18151,18151,435,2022-07-15,27.66,2474
18152,18152,37,2023-05-26,43.41,4582
18153,18153,341,2023-02-02,42.42,3577
18154,18154,485,2023-08-20,15.03,3517
18155,18155,20,2023-01-19,13.05,697
18156,18156,474,2022-10-23,45.98,3594
18157,18157,203,2022-01-11,9.19,1809
18158,18158,107,2023-06-25,16.0,4577
18159,18159,292,2023-06-14,47.61,3323
18160,18160,373,2023-01-03,20.33,4432
18161,18161,378,2022-06-30,7.16,2091
18162,18162,213,2023-04-22,30.67,719
18163,18163,55,2022-06-19,19.85,4841
18164,18164,65,2022-02-22,9.43,2349
18165,18165,227,2023-03-06,34.08,4699
18166,18166,70,2023-10-19,19.46,2114
18167,18167,302,2023-10-02,11.41,829
18168,18168,237,2022-02-11,10.82,2816
18169,18169,243,2023-09-19,42.95,3959
18170,18170,432,2022-09-18,7.77,441
18171,18171,462,2023-05-08,27.23,386
18172,18172,493,2023-03-07,46.31,1224
18173,18173,237,2022-05-26,11.78,1947
18174,18174,164,2022-09-02,23.58,4787
18175,18175,101,2022-09-14,40.78,1952
18176,18176,446,2022-02-05,4.41,564
18177,18177,455,2022-08-03,27.26,426
18178,18178,337,2023-10-26,14.31,3101
18179,18179,434,2023-06-06,11.2,2394
18180,18180,2,2023-06-26,22.39,4632
18181,18181,484,2022-08-01,42.86,4524
18182,18182,155,2023-07-15,42.17,3516
18183,18183,47,2022-01-28,38.64,1566
18184,18184,199,2023-01-01,37.0,1339
18185,18185,323,2023-09-15,10.02,607
18186,18186,110,2023-07-10,32.82,344
18187,18187,118,2022-01-09,24.56,2973
18188,18188,121,2023-11-26,3.9,4379
18189,18189,454,2023-03-03,9.48,3214
18190,18190,416,2023-09-02,46.8,4522
18191,18191,385,2023-11-29,41.58,4417
18192,18192,53,2023-04-18,3.17,4715
18193,18193,117,2023-04-04,30.49,3179
18194,18194,301,2022-03-26,47.59,3370
18195,18195,334,2022-09-08,19.88,4621
18196,18196,343,2022-10-03,27.02,1139
18197,18197,201,2022-02-27,41.46,3253
18198,18198,277,2022-01-23,14.71,4650
18199,18199,382,2022-02-15,6.45,4156
18200,18200,144,2022-10-26,15.55,638
18201,18201,161,2022-04-28,36.41,276
18202,18202,192,2023-02-21,27.58,4505
18203,18203,117,2022-07-15,5.16,2107
18204,18204,227,2022-10-17,17.08,1403
18205,18205,483,2023-06-19,38.04,2736
18206,18206,324,2022-01-19,1.55,748
18207,18207,240,2023-11-30,13.32,3392
18208,18208,102,2023-05-01,18.34,4979
18209,18209,27,2022-04-22,21.98,1644
18210,18210,423,2022-06-08,30.45,1697
18211,18211,235,2023-05-21,25.0,4812
18212,18212,224,2022-08-14,44.33,3739
18213,18213,185,2023-06-05,32.58,416
18214,18214,165,2022-09-05,3.68,4849
18215,18215,320,2023-10-14,47.08,1563
18216,18216,490,2023-04-17,4.48,4877
18217,18217,495,2022-01-18,28.56,3887
18218,18218,455,2022-02-19,35.32,4243
18219,18219,136,2023-03-23,27.72,3643
18220,18220,258,2023-01-13,40.69,344
18221,18221,69,2022-10-05,29.28,2741
18222,18222,97,2023-11-21,46.98,3929
18223,18223,413,2023-02-28,16.87,1369
18224,18224,157,2022-12-04,19.9,4960
18225,18225,183,2022-10-21,2.86,4536
18226,18226,458,2022-10-10,37.27,319
18227,18227,445,2023-01-11,30.05,4051
18228,18228,296,2022-11-22,32.68,1343
18229,18229,432,2023-05-03,36.44,4206
18230,18230,95,2022-05-12,25.0,3705
18231,18231,223,2022-07-10,4.27,1201
18232,18232,435,2023-09-01,1.2,697
18233,18233,197,2022-10-10,38.52,4363
18234,18234,449,2023-09-11,4.73,3767
18235,18235,459,2023-02-10,25.27,3202
18236,18236,499,2022-01-13,6.01,2081
18237,18237,253,2022-02-11,7.58,4322
18238,18238,459,2023-10-23,43.07,4377
18239,18239,230,2023-11-26,24.98,628
18240,18240,102,2022-09-22,15.16,3943
18241,18241,54,2022-01-22,43.58,3847
18242,18242,224,2022-03-01,33.9,1181
18243,18243,385,2022-01-31,16.31,4533
18244,18244,490,2023-06-06,15.89,2257
18245,18245,488,2023-09-13,27.63,4949
18246,18246,131,2023-10-26,29.81,1708
18247,18247,275,2023-05-25,32.32,4130
18248,18248,236,2023-10-29,22.36,3202
18249,18249,251,2023-03-18,38.71,339
18250,18250,444,2022-04-20,44.83,4252
18251,18251,159,2023-06-24,19.33,1548
18252,18252,337,2022-07-04,21.68,4126
18253,18253,359,2023-03-28,21.92,662
18254,18254,361,2022-06-19,44.54,728
18255,18255,167,2023-12-03,1.97,535
18256,18256,422,2023-03-11,23.98,1325
18257,18257,174,2022-06-22,21.28,1965
18258,18258,294,2023-05-28,26.72,3950
18259,18259,405,2023-01-27,5.51,2409
18260,18260,432,2022-12-22,17.85,324
18261,18261,24,2023-04-29,44.46,2114
18262,18262,448,2022-11-28,44.31,528
18263,18263,437,2023-02-25,14.51,3076
18264,18264,158,2023-03-14,5.01,3671
18265,18265,482,2023-03-24,14.44,1100
18266,18266,271,2022-06-12,2.96,4610
18267,18267,428,2022-05-03,43.08,410
18268,18268,437,2023-03-29,27.69,1046
18269,18269,96,2022-08-05,47.29,2546
18270,18270,402,2023-09-02,26.12,872
18271,18271,246,2022-08-18,31.8,1429
18272,18272,261,2022-10-18,14.08,2396
18273,18273,195,2023-06-12,32.76,4270
18274,18274,20,2022-07-06,29.41,1386
18275,18275,154,2023-07-03,43.25,2672
18276,18276,160,2022-02-05,13.66,4382
18277,18277,405,2022-01-08,6.84,316
18278,18278,214,2023-03-23,32.41,2777
18279,18279,148,2023-06-13,5.2,2789
18280,18280,225,2022-10-11,30.96,4141
18281,18281,87,2023-07-20,6.73,633
18282,18282,300,2023-02-12,46.06,1189
18283,18283,25,2022-05-27,35.37,4156
18284,18284,494,2022-01-20,26.34,1999
18285,18285,466,2022-09-05,19.45,3829
18286,18286,446,2022-05-13,3.64,3833
18287,18287,43,2023-10-08,22.63,947
18288,18288,285,2023-05-23,22.61,1121
18289,18289,446,2023-07-29,36.4,2756
18290,18290,91,2022-11-05,29.65,4941
18291,18291,37,2022-05-18,12.64,1348
18292,18292,196,2023-10-30,8.67,2809
18293,18293,383,2023-09-26,38.09,375
18294,18294,132,2023-10-22,28.69,3788
18295,18295,83,2023-06-18,26.81,513
18296,18296,273,2022-11-23,31.1,2243
18297,18297,368,2023-02-08,37.81,2430
18298,18298,164,2023-08-31,9.7,675
18299,18299,347,2022-10-26,44.47,3946
18300,18300,459,2022-07-02,43.08,3964
18301,18301,438,2022-08-02,31.29,1371
18302,18302,270,2022-02-06,18.42,3708
18303,18303,425,2023-02-17,43.56,3925
18304,18304,148,2023-08-23,45.62,1473
18305,18305,494,2023-10-20,38.51,4226
18306,18306,79,2022-07-11,16.21,4340
18307,18307,321,2023-06-05,9.42,2093
18308,18308,15,2023-03-07,29.49,3073
18309,18309,109,2022-11-19,30.61,3075
18310,18310,408,2022-07-18,36.79,2619
18311,18311,442,2023-11-18,32.19,705
18312,18312,302,2023-04-15,47.17,3466
18313,18313,483,2022-11-08,15.75,3987
18314,18314,498,2023-11-25,25.86,1058
18315,18315,395,2023-01-18,46.75,3978
18316,18316,9,2023-09-03,10.98,1856
18317,18317,405,2023-04-10,26.53,2883
18318,18318,3,2022-10-14,20.83,2469
18319,18319,463,2022-08-20,6.18,205
18320,18320,427,2022-01-10,43.14,4813
18321,18321,328,2023-09-29,18.01,581
18322,18322,318,2022-04-21,11.42,4397
18323,18323,335,2023-11-10,43.06,2995
18324,18324,184,2023-07-21,43.64,416
18325,18325,488,2023-10-30,40.91,2938
18326,18326,357,2023-07-27,22.1,2021
18327,18327,150,2023-10-08,10.47,4535
18328,18328,334,2023-01-13,9.08,466
18329,18329,62,2022-12-19,35.95,3434
18330,18330,367,2023-06-10,28.8,1063
18331,18331,422,2023-02-21,13.31,3720
18332,18332,496,2022-04-01,23.17,2621
18333,18333,3,2022-08-03,36.8,1809
18334,18334,426,2022-09-07,4.24,720
18335,18335,137,2022-03-22,33.88,3536
18336,18336,182,2022-05-08,39.36,2470
18337,18337,121,2022-04-07,27.99,948
18338,18338,383,2023-11-17,13.66,1837
18339,18339,235,2023-07-09,37.58,4382
18340,18340,257,2022-06-01,9.9,3334
18341,18341,130,2023-05-28,7.18,1494
18342,18342,484,2022-05-29,14.37,1959
18343,18343,57,2022-05-20,17.97,4737
18344,18344,208,2022-04-13,44.88,3257
18345,18345,27,2023-07-09,24.83,1910
18346,18346,454,2022-12-26,34.68,4496
18347,18347,388,2022-09-23,27.02,3731
18348,18348,164,2022-07-02,19.31,3446
18349,18349,299,2022-09-11,42.04,3342
18350,18350,4,2022-04-26,9.91,1069
18351,18351,266,2022-05-10,21.37,2033
18352,18352,24,2023-06-11,45.04,810
18353,18353,166,2023-05-16,45.72,679
18354,18354,117,2022-03-28,32.99,1785
18355,18355,198,2023-10-01,7.41,423
18356,18356,86,2023-12-06,23.34,3539
18357,18357,202,2023-08-03,23.76,745
18358,18358,308,2022-04-02,3.77,1434
18359,18359,244,2022-12-23,28.33,1920
18360,18360,160,2022-05-24,41.04,521
18361,18361,494,2023-03-29,42.23,608
18362,18362,363,2022-02-13,23.56,3977
18363,18363,341,2023-12-01,13.45,2252
18364,18364,326,2022-03-29,13.65,596
18365,18365,356,2023-01-04,24.05,2762
18366,18366,190,2022-02-04,8.7,676
18367,18367,88,2022-05-22,19.37,1222
18368,18368,82,2023-07-20,45.22,1881
18369,18369,328,2023-01-18,47.25,4029
18370,18370,44,2023-06-02,24.06,2478
18371,18371,410,2022-08-05,12.74,1043
18372,18372,410,2023-01-17,29.9,2833
18373,18373,454,2022-09-11,45.16,3786
18374,18374,384,2022-09-28,19.3,4012
18375,18375,129,2023-06-28,16.62,2218
18376,18376,467,2022-12-16,20.74,979
18377,18377,18,2023-06-07,9.78,4480
18378,18378,125,2022-02-14,8.79,1354
18379,18379,226,2022-10-31,3.72,2267
18380,18380,347,2023-10-21,16.29,1993
18381,18381,461,2022-12-30,26.91,4528
18382,18382,287,2022-06-11,41.97,1148
18383,18383,69,2022-12-08,26.76,509
18384,18384,175,2022-07-20,17.17,3006
18385,18385,194,2023-01-17,20.13,4479
18386,18386,131,2023-11-15,4.11,2321
18387,18387,266,2023-05-01,5.12,2607
18388,18388,333,2023-11-07,36.88,3238
18389,18389,131,2023-09-19,14.97,1971
18390,18390,109,2022-02-05,30.72,1276
18391,18391,317,2023-12-03,27.5,3350
18392,18392,177,2023-05-11,44.49,1623
18393,18393,350,2023-05-20,41.74,638
18394,18394,72,2022-09-26,25.83,4471
18395,18395,292,2022-02-04,11.79,2536
18396,18396,18,2022-06-22,12.6,2786
18397,18397,150,2023-10-24,5.87,1057
18398,18398,186,2023-07-29,25.57,2404
18399,18399,321,2023-02-06,2.12,3861
18400,18400,241,2022-11-13,26.55,1218
18401,18401,382,2022-03-06,14.8,967
18402,18402,250,2023-12-04,2.07,699
18403,18403,459,2022-10-20,24.62,3200
18404,18404,172,2022-07-28,20.96,2357
18405,18405,194,2023-06-11,35.35,1062
18406,18406,459,2023-05-11,8.31,4271
18407,18407,101,2023-05-18,5.95,1253
18408,18408,327,2023-02-05,27.12,3895
18409,18409,447,2023-09-03,32.48,3382
18410,18410,187,2022-01-24,1.17,1433
18411,18411,466,2023-05-04,2.43,1991
18412,18412,464,2023-02-13,7.91,2274
18413,18413,10,2022-08-13,25.04,3766
18414,18414,446,2023-01-22,41.25,1697
18415,18415,298,2023-08-02,3.1,3715
18416,18416,82,2023-06-01,33.84,4249
18417,18417,363,2023-08-31,34.06,3821
18418,18418,489,2022-02-14,21.93,2856
18419,18419,200,2022-08-18,44.65,1623
18420,18420,340,2023-09-11,22.93,3588
18421,18421,93,2023-10-13,40.76,3869
18422,18422,430,2022-08-25,2.66,359
18423,18423,438,2023-11-29,31.37,3388
18424,18424,93,2022-09-06,19.65,4602
18425,18425,136,2023-11-16,30.71,1108
18426,18426,169,2023-01-04,26.03,533
18427,18427,39,2023-01-24,37.94,4267
18428,18428,77,2022-12-14,16.67,4971
18429,18429,123,2023-04-10,16.1,3270
18430,18430,468,2023-07-15,4.71,3096
18431,18431,401,2022-08-08,31.82,3366
18432,18432,136,2022-11-10,27.74,2389
18433,18433,238,2022-06-06,6.13,4903
18434,18434,476,2022-05-16,43.54,1715
18435,18435,123,2023-10-19,14.86,2286
18436,18436,449,2022-07-07,30.04,4416
18437,18437,100,2022-02-11,45.9,875
18438,18438,285,2022-04-24,1.12,473
18439,18439,90,2022-10-21,44.24,2459
18440,18440,190,2023-06-14,22.26,1159
18441,18441,24,2022-10-20,39.84,823
18442,18442,360,2023-02-15,37.32,246
18443,18443,264,2022-05-31,28.05,603
18444,18444,224,2023-04-26,13.8,4836
18445,18445,58,2022-10-25,6.39,2972
18446,18446,393,2022-12-15,33.72,4835
18447,18447,440,2022-07-05,36.22,2394
18448,18448,421,2022-04-08,34.87,3715
18449,18449,100,2023-03-27,12.39,1665
18450,18450,194,2022-04-12,10.31,2990
18451,18451,315,2022-05-14,12.96,1308
18452,18452,201,2022-01-28,43.31,353
18453,18453,184,2022-05-28,28.44,2680
18454,18454,422,2023-05-25,26.1,3626
18455,18455,308,2022-12-01,7.27,3710
18456,18456,129,2023-10-24,46.37,4443
18457,18457,192,2023-04-16,37.41,3516
18458,18458,434,2022-06-13,24.17,4042
18459,18459,5,2023-07-31,46.95,637
18460,18460,290,2023-02-14,3.99,2308
18461,18461,252,2022-04-29,13.9,1390
18462,18462,461,2023-06-23,28.78,1394
18463,18463,393,2023-10-28,39.21,798
18464,18464,348,2022-05-11,22.43,4134
18465,18465,496,2023-04-05,26.0,2169
18466,18466,289,2023-05-20,33.16,586
18467,18467,487,2022-04-24,33.55,2405
18468,18468,21,2022-07-06,13.11,1941
18469,18469,173,2023-03-30,28.81,2672
18470,18470,423,2022-10-15,25.17,4580
18471,18471,179,2023-04-29,34.94,4583
18472,18472,396,2023-02-20,43.28,2825
18473,18473,389,2023-04-01,16.46,3901
18474,18474,461,2023-09-09,42.93,3336
18475,18475,329,2023-03-29,11.09,3798
18476,18476,144,2022-08-19,43.37,3789
18477,18477,226,2023-12-01,30.22,2099
18478,18478,28,2022-08-31,22.9,3478
18479,18479,377,2023-03-19,34.82,1632
18480,18480,102,2022-03-02,47.98,458
18481,18481,38,2022-10-16,13.22,3969
18482,18482,302,2022-10-17,46.2,3560
18483,18483,344,2022-08-26,1.67,4682
18484,18484,238,2023-08-22,47.2,3738
18485,18485,487,2022-08-15,42.13,1206
18486,18486,61,2022-09-25,8.36,1591
18487,18487,158,2022-09-14,28.6,4087
18488,18488,401,2022-06-25,13.72,2627
18489,18489,13,2022-08-20,33.3,1092
18490,18490,356,2022-01-25,20.63,1173
18491,18491,174,2022-02-06,38.24,4907
18492,18492,422,2022-04-02,8.36,4321
18493,18493,402,2023-09-01,8.18,2538
18494,18494,134,2022-09-16,45.83,789
18495,18495,363,2023-10-19,15.24,3156
18496,18496,67,2023-08-02,4.73,3671
18497,18497,400,2022-11-27,11.38,2615
18498,18498,199,2022-08-09,33.52,1759
18499,18499,220,2023-06-07,17.09,4744
18500,18500,41,2023-06-23,1.27,1649
18501,18501,242,2023-11-20,19.43,2694
18502,18502,84,2022-12-11,32.68,4222
18503,18503,194,2022-10-04,20.38,3162
18504,18504,330,2023-09-28,33.38,3314
18505,18505,202,2023-10-25,47.6,1941
18506,18506,319,2022-11-16,32.5,2158
18507,18507,348,2023-08-26,22.85,1795
18508,18508,466,2022-08-26,28.95,450
18509,18509,196,2023-11-02,44.16,1941
18510,18510,398,2023-05-11,23.28,874
18511,18511,202,2022-07-27,42.84,4311
18512,18512,236,2023-09-03,11.29,1247
18513,18513,103,2023-08-14,21.07,957
18514,18514,440,2022-10-27,12.05,2922
18515,18515,321,2022-06-19,28.16,2173
18516,18516,156,2023-01-21,33.54,707
18517,18517,162,2022-04-09,11.1,2257
18518,18518,308,2023-01-06,4.14,1991
18519,18519,270,2022-02-08,44.57,1857
18520,18520,306,2023-10-30,33.89,583
18521,18521,342,2023-02-24,7.53,2549
18522,18522,77,2022-04-28,32.67,3061
18523,18523,80,2022-08-30,37.74,4966
18524,18524,174,2022-12-16,30.82,2166
18525,18525,477,2023-01-23,8.19,4397
18526,18526,43,2023-03-07,31.91,468
18527,18527,160,2022-05-24,18.19,4884
18528,18528,447,2022-01-06,40.93,3411
18529,18529,385,2022-10-25,7.88,1059
18530,18530,439,2022-05-28,26.32,3729
18531,18531,254,2023-08-15,1.66,2829
18532,18532,373,2022-03-30,20.32,4622
18533,18533,155,2023-11-06,7.17,3749
18534,18534,173,2022-03-15,42.03,4315
18535,18535,436,2022-08-10,42.69,4924
18536,18536,278,2022-06-02,40.6,2826
18537,18537,298,2023-08-24,29.32,3548
18538,18538,405,2022-02-24,24.98,1210
18539,18539,408,2022-10-09,40.91,2755
18540,18540,333,2022-10-03,25.11,388
18541,18541,394,2022-12-10,31.51,4108
18542,18542,269,2022-07-08,19.74,4567
18543,18543,480,2023-06-11,16.3,4218
18544,18544,383,2023-10-05,36.62,2336
18545,18545,500,2023-06-07,44.54,1834
18546,18546,78,2023-11-03,8.42,328
18547,18547,2,2022-06-24,7.48,1774
18548,18548,118,2022-07-13,42.3,2331
18549,18549,260,2022-10-22,13.96,4300
18550,18550,454,2023-11-08,39.96,4685
18551,18551,192,2022-01-24,19.35,2211
18552,18552,351,2022-09-23,21.78,2694
18553,18553,303,2022-10-18,4.4,534
18554,18554,361,2022-01-09,43.44,3766
18555,18555,99,2022-04-10,27.2,3161
18556,18556,203,2022-12-15,13.45,988
18557,18557,34,2022-05-16,14.44,3254
18558,18558,486,2023-03-17,27.41,1293
18559,18559,245,2022-05-21,47.98,1432
18560,18560,476,2023-02-02,36.14,1994
18561,18561,213,2023-01-04,34.97,2993
18562,18562,438,2023-09-25,2.3,298
18563,18563,139,2022-01-17,6.63,2068
18564,18564,40,2022-10-22,45.05,3470
18565,18565,470,2022-05-23,26.64,294
18566,18566,89,2023-03-25,17.73,4840
18567,18567,61,2023-10-06,1.04,1805
18568,18568,72,2023-03-23,33.14,3778
18569,18569,333,2023-07-15,17.88,1858
18570,18570,475,2022-05-25,2.57,2162
18571,18571,347,2022-05-31,10.57,1719
18572,18572,176,2022-10-16,11.78,4983
18573,18573,4,2023-01-19,24.49,2010
18574,18574,42,2023-04-12,39.92,4808
18575,18575,490,2023-05-09,22.65,2289
18576,18576,454,2023-10-24,21.42,1273
18577,18577,43,2022-08-03,11.35,1691
18578,18578,339,2022-03-26,41.6,3166
18579,18579,343,2022-12-18,14.02,1353
18580,18580,6,2022-03-11,26.15,4842
18581,18581,450,2022-04-16,31.11,2849
18582,18582,402,2022-08-29,32.11,3682
18583,18583,401,2022-10-26,25.21,3175
18584,18584,84,2022-02-19,16.95,4491
18585,18585,219,2022-03-07,28.11,1334
18586,18586,266,2022-08-11,3.15,2233
18587,18587,35,2023-05-13,8.15,3640
18588,18588,11,2022-11-01,46.85,347
18589,18589,318,2023-01-02,18.94,3801
18590,18590,304,2023-06-24,47.49,4293
18591,18591,198,2023-11-28,16.24,493
18592,18592,258,2023-05-13,21.52,1090
18593,18593,199,2023-04-17,36.98,3161
18594,18594,461,2023-12-02,39.14,1337
18595,18595,239,2022-08-19,14.55,315
18596,18596,296,2023-07-26,40.05,430
18597,18597,393,2023-06-30,21.48,3466
18598,18598,445,2023-04-16,6.44,4859
18599,18599,135,2022-01-28,36.76,4267
18600,18600,443,2022-04-26,22.73,3278
18601,18601,96,2023-03-24,3.87,2603
18602,18602,183,2022-06-20,33.14,2915
18603,18603,188,2023-05-26,18.61,1512
18604,18604,477,2022-08-16,16.6,2158
18605,18605,87,2022-11-07,3.19,853
18606,18606,327,2022-07-29,21.05,4696
18607,18607,89,2022-05-12,29.15,4637
18608,18608,215,2023-03-18,12.03,2388
18609,18609,339,2023-10-28,6.0,1244
18610,18610,38,2022-08-25,4.65,3979
18611,18611,300,2022-12-29,29.47,1357
18612,18612,145,2022-12-28,27.73,2683
18613,18613,143,2022-06-13,14.97,4742
18614,18614,302,2023-03-04,32.6,1379
