workorder_id,asset_id,open_date,maintenance_type,priority
15643,492,2022-09-11,Inspection,Medium
15644,178,2023-01-26,Preventive,Medium
15645,57,2023-07-29,Corrective,High
15646,192,2023-05-19,Preventive,High
15647,464,2022-09-19,Inspection,Medium
15648,294,2023-11-18,Corrective,High
15649,66,2023-01-24,Inspection,High
15650,258,2023-04-10,Inspection,Medium
15651,58,2023-02-24,Preventive,Medium
15652,368,2023-08-02,Preventive,Medium
15653,370,2023-02-01,Preventive,High
15654,430,2022-04-23,Inspection,Low
15655,168,2023-10-31,Preventive,Low
15656,45,2022-09-09,Preventive,High
15657,21,2022-07-03,Inspection,Medium
15658,478,2023-02-25,Preventive,High
15659,395,2022-09-11,Corrective,High
15660,152,2023-02-11,Inspection,High
15661,305,2022-01-11,Preventive,Medium
15662,385,2023-02-11,Inspection,High
15663,399,2022-11-25,Inspection,Low
15664,154,2022-04-25,Preventive,Low
15665,447,2023-08-28,Inspection,Low
15666,17,2022-05-21,Corrective,Low
15667,261,2022-03-11,Preventive,Low
15668,500,2023-05-03,Corrective,High
15669,271,2023-05-16,Inspection,Low
15670,423,2022-01-08,Corrective,High
15671,215,2023-08-30,Corrective,Low
15672,493,2022-01-02,Corrective,Low
15673,291,2023-06-11,Inspection,Medium
15674,263,2022-11-27,Preventive,High
15675,238,2023-05-31,Preventive,High
15676,493,2023-08-04,Preventive,High
15677,285,2023-09-20,Preventive,High
15678,140,2022-08-21,Preventive,Low
15679,119,2023-07-19,Preventive,High
15680,478,2023-06-25,Preventive,Low
15681,448,2023-04-16,Corrective,Medium
15682,141,2022-01-22,Inspection,Medium
15683,110,2022-08-27,Corrective,Low
15684,475,2022-04-27,Preventive,Medium
15685,7,2022-11-03,Preventive,High
15686,422,2023-09-17,Preventive,High
15687,154,2023-07-04,Preventive,Low
15688,342,2023-02-01,Preventive,High
15689,458,2022-05-26,Inspection,Low
15690,356,2022-01-22,Corrective,High
15691,4,2023-03-31,Inspection,High
15692,283,2022-04-12,Corrective,Low
15693,309,2022-01-03,Preventive,Medium
15694,320,2022-06-23,Corrective,Low
15695,18,2022-03-25,Corrective,Medium
15696,411,2022-03-28,Inspection,Low
15697,442,2023-09-21,Inspection,High
15698,166,2022-12-29,Preventive,High
15699,145,2022-05-05,Inspection,Medium
15700,473,2022-02-10,Inspection,Medium
15701,380,2022-02-14,Preventive,High
15702,435,2022-12-19,Inspection,High
15703,288,2022-03-06,Corrective,Low
15704,343,2022-05-03,Inspection,Medium
15705,328,2023-01-19,Preventive,Low
15706,91,2022-02-09,Corrective,Medium
15707,144,2022-01-11,Inspection,Medium
15708,454,2022-12-03,Preventive,High
15709,71,2022-07-14,Inspection,High
15710,344,2022-04-20,Corrective,Medium
15711,404,2022-03-24,Corrective,Medium
15712,416,2023-02-27,Corrective,Low
15713,37,2023-09-03,Corrective,High
15714,137,2022-06-11,Preventive,High
15715,314,2022-07-03,Inspection,High
15716,440,2023-04-27,Corrective,Low
15717,274,2023-09-08,Preventive,Low
15718,459,2022-09-20,Corrective,Medium
15719,444,2022-07-30,Preventive,Medium
15720,120,2022-04-26,Preventive,Low
15721,186,2023-05-18,Preventive,High
15722,308,2022-03-10,Inspection,Low
15723,300,2023-02-01,Preventive,Low
15724,24,2023-01-09,Inspection,High
15725,427,2022-09-16,Inspection,Low
15726,247,2022-10-12,Inspection,High
15727,131,2023-01-10,Inspection,Medium
15728,404,2023-09-01,Preventive,Medium
15729,279,2022-01-10,Corrective,Medium
15730,328,2022-09-26,Preventive,Low
15731,88,2023-05-01,Inspection,Medium
15732,282,2023-05-23,Preventive,High
15733,40,2023-08-03,Preventive,Medium
15734,332,2022-03-03,Corrective,Medium
15735,451,2022-05-29,Preventive,Medium
15736,398,2022-07-17,Corrective,Medium
15737,250,2023-07-13,Preventive,Medium
15738,42,2022-06-14,Preventive,Medium
15739,81,2022-11-15,Inspection,Low
15740,323,2023-01-16,Inspection,Low
15741,161,2023-01-16,Preventive,Medium
15742,88,2022-12-24,Inspection,Low
15743,224,2022-01-12,Corrective,Medium
15744,427,2022-12-16,Preventive,High
15745,231,2023-08-31,Corrective,High
15746,276,2023-01-26,Corrective,Low
15747,484,2022-05-17,Preventive,Medium
15748,124,2023-08-30,Inspection,Medium
15749,242,2022-03-14,Inspection,Medium
15750,62,2022-03-17,Corrective,Low
15751,266,2022-06-23,Preventive,Medium
15752,168,2023-05-17,Inspection,Medium
15753,166,2022-02-23,Inspection,Medium
15754,441,2023-01-22,Corrective,Low
15755,31,2023-04-14,Corrective,Low
15756,353,2023-07-28,Inspection,Medium
15757,294,2023-04-08,Corrective,Medium
15758,16,2023-01-31,Inspection,Low
15759,487,2022-02-13,Inspection,Medium
15760,42,2023-09-14,Preventive,High
15761,101,2022-12-24,Corrective,High
15762,294,2023-02-02,Inspection,Medium
15763,7,2023-03-06,Preventive,High
15764,133,2022-04-17,Inspection,Low
15765,95,2022-12-04,Preventive,High
15766,415,2023-05-04,Corrective,High
15767,172,2022-07-02,Preventive,High
15768,15,2023-08-13,Corrective,High
15769,338,2023-07-23,Corrective,Low
15770,338,2023-11-18,Preventive,Low
15771,74,2022-12-12,Corrective,Low
15772,264,2023-08-16,Preventive,High
15773,350,2023-01-02,Corrective,Low
15774,195,2023-10-25,Inspection,High
15775,386,2022-01-16,Inspection,Low
15776,320,2023-02-22,Corrective,Low
15777,124,2022-02-22,Inspection,Low
15778,121,2022-04-24,Preventive,Medium
15779,342,2022-03-28,Inspection,Medium
15780,314,2023-02-06,Inspection,Medium
15781,92,2023-05-11,Preventive,Medium
15782,67,2023-06-06,Corrective,Low
15783,114,2022-11-08,Corrective,Low
15784,317,2022-09-27,Inspection,High
15785,230,2022-08-20,Preventive,High
15786,160,2023-01-14,Corrective,Low
15787,451,2022-04-20,Inspection,High
15788,340,2023-04-08,Preventive,High
15789,116,2023-01-29,Preventive,Low
15790,353,2022-07-27,Preventive,High
15791,220,2022-10-12,Corrective,Medium
15792,361,2023-11-12,Preventive,Medium
15793,495,2022-05-27,Corrective,Low
15794,428,2022-04-24,Corrective,High
15795,103,2022-02-10,Inspection,High
15796,433,2022-02-25,Preventive,Medium
15797,475,2022-09-18,Preventive,Medium
15798,421,2023-10-20,Corrective,Low
15799,212,2023-03-08,Inspection,Medium
15800,392,2023-06-12,Inspection,Medium
15801,144,2023-03-30,Inspection,Medium
15802,378,2023-03-28,Preventive,Medium
15803,217,2023-06-22,Corrective,High
15804,368,2022-12-30,Inspection,High
15805,367,2022-12-26,Preventive,High
15806,433,2022-07-14,Inspection,Low
15807,447,2022-06-13,Corrective,High
15808,307,2023-07-31,Inspection,Medium
15809,273,2023-06-08,Preventive,High
15810,494,2023-09-24,Corrective,High
15811,36,2022-10-06,Preventive,High
15812,417,2023-08-04,Corrective,Medium
15813,396,2023-09-15,Preventive,Medium
15814,63,2023-10-19,Preventive,High
15815,18,2023-07-14,Corrective,High
15816,314,2023-03-24,Preventive,Medium
15817,453,2023-03-04,Preventive,Medium
15818,331,2022-12-19,Corrective,Medium
15819,420,2022-08-15,Preventive,Medium
15820,365,2022-10-14,Preventive,High
15821,369,2022-04-23,Preventive,High
15822,79,2023-03-08,Inspection,Medium
15823,455,2022-11-18,Inspection,Medium
15824,188,2022-01-19,Corrective,Low
15825,105,2022-12-01,Inspection,Low
15826,132,2022-08-13,Preventive,Medium
15827,226,2023-07-21,Corrective,Medium
15828,102,2022-11-17,Inspection,High
15829,241,2022-11-28,Inspection,High
15830,85,2023-04-29,Inspection,High
15831,209,2023-01-06,Inspection,High
15832,298,2022-04-13,Preventive,Medium
15833,48,2022-01-19,Preventive,Low
15834,48,2023-01-15,Preventive,Low
15835,49,2022-07-06,Inspection,Medium
15836,329,2022-04-11,Preventive,High
15837,62,2022-05-21,Preventive,Medium
15838,208,2023-08-07,Inspection,Low
15839,485,2022-08-05,Inspection,High
15840,88,2023-03-18,Inspection,High
15841,249,2022-10-11,Preventive,Medium
15842,119,2023-05-30,Preventive,Low
15843,32,2023-01-10,Corrective,High
15844,397,2022-09-16,Preventive,Low
15845,241,2023-07-09,Inspection,Medium
15846,372,2023-07-20,Corrective,Low
15847,467,2022-11-11,Preventive,High
15848,474,2022-12-07,Inspection,Low
15849,132,2023-03-18,Inspection,Low
15850,495,2023-09-15,Preventive,High
15851,346,2023-09-12,Preventive,Low
15852,38,2022-08-25,Inspection,Low
15853,98,2022-03-30,Preventive,Low
15854,362,2022-12-10,Preventive,Medium
15855,306,2022-04-13,Corrective,Low
15856,430,2022-06-10,Preventive,Medium
15857,474,2023-04-09,Inspection,Low
15858,126,2023-03-15,Preventive,Medium
15859,419,2022-02-04,Corrective,High
15860,417,2022-07-10,Inspection,Medium
15861,116,2023-10-04,Preventive,High
15862,350,2023-11-21,Inspection,Medium
15863,327,2022-09-16,Preventive,High
15864,429,2022-02-06,Inspection,Low
15865,100,2023-04-10,Corrective,High
15866,148,2023-11-30,Corrective,Low
15867,418,2022-10-03,Preventive,Medium
15868,217,2023-10-21,Preventive,Medium
15869,399,2022-07-16,Inspection,High
15870,60,2023-09-17,Preventive,Medium
15871,280,2023-03-30,Corrective,High
15872,298,2022-10-15,Corrective,High
15873,495,2023-01-25,Preventive,High
15874,400,2023-07-05,Corrective,Low
15875,56,2023-07-06,Corrective,Medium
15876,127,2022-10-25,Corrective,Medium
15877,474,2023-05-21,Preventive,Medium
15878,140,2022-03-14,Preventive,High
15879,335,2022-04-09,Preventive,High
15880,485,2023-05-05,Inspection,High
15881,494,2022-05-08,Inspection,High
15882,316,2023-11-26,Inspection,Low
15883,36,2023-07-12,Corrective,High
15884,86,2022-05-18,Preventive,Medium
15885,224,2023-03-26,Corrective,Low
15886,217,2022-02-22,Corrective,High
15887,440,2023-09-29,Preventive,High
15888,23,2023-02-05,Preventive,Medium
15889,5,2023-02-23,Inspection,High
15890,153,2022-06-28,Corrective,High
15891,368,2023-03-11,Corrective,Medium
15892,461,2022-10-29,Corrective,Medium
15893,401,2023-08-14,Preventive,Medium
15894,47,2022-07-19,Preventive,Low
15895,355,2023-01-30,Inspection,Low
15896,456,2022-06-07,Inspection,High
15897,308,2022-03-07,Preventive,High
15898,354,2022-03-09,Corrective,Low
15899,363,2023-10-16,Corrective,Medium
15900,389,2022-03-14,Corrective,High
15901,217,2022-10-02,Corrective,Low
15902,53,2023-05-29,Corrective,Low
15903,4,2023-08-03,Corrective,High
15904,85,2023-07-26,Preventive,Medium
15905,119,2022-06-24,Preventive,Medium
15906,22,2023-07-31,Inspection,Medium
15907,484,2023-03-16,Corrective,Low
15908,231,2023-11-21,Corrective,High
15909,7,2022-03-19,Preventive,High
15910,258,2022-11-15,Inspection,Medium
15911,178,2022-08-14,Inspection,High
15912,103,2023-08-15,Preventive,High
15913,229,2023-10-08,Inspection,Low
15914,315,2022-09-02,Preventive,Medium
15915,24,2023-08-01,Inspection,High
15916,338,2023-01-17,Corrective,Medium
15917,231,2022-10-11,Corrective,Low
15918,430,2023-01-23,Preventive,Low
15919,325,2022-11-23,Preventive,Medium
15920,334,2022-04-30,Corrective,Low
15921,360,2023-07-29,Preventive,High
15922,91,2023-04-11,Corrective,Medium
15923,493,2022-10-13,Preventive,High
15924,214,2023-02-02,Preventive,Low
15925,347,2022-07-29,Corrective,Medium
15926,273,2023-08-15,Preventive,Medium
15927,178,2023-05-27,Corrective,Low
15928,140,2022-08-12,Corrective,High
15929,170,2023-01-04,Inspection,High
15930,86,2022-10-26,Corrective,Medium
15931,489,2022-07-27,Preventive,High
15932,300,2022-08-12,Inspection,Low
15933,328,2022-07-13,Inspection,Medium
15934,453,2023-09-04,Preventive,High
15935,237,2022-04-30,Corrective,Low
15936,77,2022-07-13,Corrective,Low
15937,20,2022-10-30,Preventive,Medium
15938,53,2023-06-18,Corrective,Medium
15939,139,2023-07-09,Corrective,High
15940,206,2022-03-10,Preventive,Medium
15941,202,2022-08-05,Inspection,Low
15942,422,2022-08-31,Preventive,Low
15943,121,2023-08-27,Inspection,High
15944,489,2023-11-22,Inspection,Low
15945,134,2022-10-11,Corrective,Medium
15946,189,2023-05-29,Inspection,High
15947,345,2023-01-08,Inspection,Low
15948,291,2022-09-29,Corrective,Low
15949,175,2022-05-23,Corrective,Low
15950,209,2022-11-30,Inspection,Low
15951,263,2022-06-11,Corrective,Medium
15952,163,2022-02-15,Inspection,High
15953,67,2023-09-25,Corrective,Medium
15954,47,2023-03-28,Preventive,Low
15955,238,2022-01-02,Corrective,High
15956,298,2023-05-15,Preventive,Medium
15957,487,2023-07-23,Inspection,Medium
15958,358,2023-04-28,Inspection,Low
15959,189,2022-03-03,Preventive,High
15960,123,2023-11-28,Corrective,Medium
15961,404,2022-06-24,Preventive,High
15962,330,2022-07-22,Corrective,Medium
15963,118,2023-08-28,Corrective,High
15964,461,2022-02-21,Preventive,Low
15965,322,2023-04-16,Corrective,High
15966,347,2022-05-01,Inspection,Medium
15967,166,2023-09-15,Inspection,Medium
15968,119,2022-10-09,Corrective,Medium
15969,451,2022-10-17,Corrective,Medium
15970,367,2022-01-16,Preventive,Low
15971,376,2023-10-01,Preventive,Medium
15972,265,2023-10-24,Preventive,Low
15973,7,2022-12-05,Inspection,Medium
15974,93,2022-05-10,Preventive,High
15975,264,2023-01-02,Preventive,High
15976,411,2023-08-23,Preventive,High
15977,337,2023-03-16,Preventive,High
15978,337,2022-10-07,Preventive,Low
15979,106,2023-08-17,Inspection,Low
15980,413,2023-08-04,Preventive,High
15981,391,2023-11-13,Inspection,High
15982,116,2022-12-08,Inspection,High
15983,421,2022-01-29,Corrective,Low
15984,479,2022-03-26,Corrective,Low
15985,241,2023-07-27,Inspection,Medium
15986,48,2022-07-07,Corrective,High
15987,68,2022-04-20,Corrective,Low
15988,244,2022-07-29,Corrective,Low
15989,263,2023-05-30,Preventive,High
15990,195,2022-03-24,Inspection,Medium
15991,277,2023-09-09,Corrective,Low
15992,109,2023-07-23,Preventive,High
15993,251,2023-02-19,Corrective,Low
15994,312,2022-06-16,Corrective,High
15995,428,2023-04-14,Inspection,Medium
15996,146,2022-06-24,Corrective,Low
15997,226,2023-08-17,Corrective,High
15998,332,2022-05-15,Inspection,High
15999,256,2022-03-15,Preventive,Medium
16000,496,2022-06-21,Corrective,Medium
16001,450,2023-11-06,Corrective,Low
16002,262,2023-10-10,Corrective,High
16003,376,2022-08-25,Corrective,Medium
16004,264,2022-08-31,Preventive,Low
16005,427,2023-07-10,Preventive,High
16006,169,2023-09-25,Preventive,Medium
16007,291,2022-10-09,Preventive,Medium
16008,366,2023-05-17,Corrective,High
16009,448,2022-04-01,Corrective,Low
16010,281,2022-11-30,Inspection,Low
16011,150,2023-03-23,Preventive,High
16012,357,2023-06-01,Inspection,Medium
16013,204,2023-02-23,Inspection,Medium
16014,301,2022-12-25,Inspection,Medium
16015,200,2022-09-11,Inspection,Medium
16016,291,2023-03-14,Inspection,High
16017,12,2023-10-28,Corrective,Medium
16018,248,2022-10-28,Inspection,High
16019,218,2023-02-17,Preventive,High
16020,369,2022-02-21,Corrective,High
16021,117,2022-02-09,Corrective,Medium
16022,286,2023-01-08,Inspection,High
16023,91,2023-09-01,Corrective,Low
16024,328,2022-10-03,Preventive,High
16025,216,2023-08-19,Preventive,High
16026,289,2023-08-03,Inspection,Low
16027,142,2023-01-18,Preventive,Medium
16028,292,2023-04-27,Inspection,Low
16029,474,2023-05-06,Corrective,High
16030,64,2023-11-17,Corrective,Medium
16031,121,2022-06-05,Inspection,Low
16032,458,2022-09-01,Preventive,Medium
16033,318,2022-10-02,Inspection,Medium
16034,395,2022-12-03,Corrective,Medium
16035,294,2022-08-05,Corrective,Low
16036,300,2023-08-25,Inspection,Medium
16037,293,2023-04-07,Preventive,High
16038,161,2023-03-17,Inspection,Medium
16039,194,2022-08-08,Preventive,Medium
16040,324,2023-10-16,Inspection,High
16041,201,2022-12-27,Corrective,Medium
16042,288,2022-08-08,Corrective,Medium
16043,35,2023-01-11,Inspection,High
16044,287,2022-08-20,Preventive,High
16045,290,2023-11-17,Preventive,High
16046,62,2022-04-24,Preventive,Low
16047,307,2023-02-11,Inspection,Low
16048,479,2022-11-27,Preventive,High
16049,186,2022-07-19,Inspection,Low
16050,137,2023-04-24,Corrective,Low
16051,129,2022-08-30,Preventive,High
16052,335,2022-02-20,Preventive,Low
16053,287,2023-01-30,Inspection,High
16054,370,2022-09-12,Corrective,Low
16055,166,2022-11-18,Corrective,High
16056,76,2022-10-08,Preventive,High
16057,98,2022-09-03,Preventive,Low
16058,334,2022-03-31,Corrective,Medium
16059,2,2023-01-21,Preventive,High
16060,377,2023-04-25,Corrective,High
16061,421,2022-07-30,Inspection,Low
16062,257,2022-09-03,Preventive,Medium
16063,84,2023-11-23,Inspection,Medium
16064,458,2022-08-17,Preventive,High
16065,11,2022-02-13,Inspection,Low
16066,45,2022-11-21,Inspection,Medium
16067,14,2022-06-18,Corrective,High
16068,317,2023-04-23,Inspection,High
16069,243,2023-06-09,Inspection,Medium
16070,295,2023-05-30,Corrective,High
16071,349,2022-06-12,Corrective,Low
16072,57,2022-12-28,Corrective,High
16073,116,2023-04-25,Preventive,Low
16074,488,2023-09-16,Corrective,High
16075,187,2022-03-10,Corrective,Low
16076,41,2023-02-15,Inspection,High
16077,474,2022-08-28,Inspection,High
16078,264,2023-07-07,Corrective,High
16079,257,2023-10-19,Preventive,High
16080,359,2023-04-05,Preventive,Low
16081,417,2022-09-10,Inspection,High
16082,371,2022-12-05,Corrective,High
16083,374,2023-10-14,Inspection,Medium
16084,302,2022-02-22,Preventive,Medium
16085,437,2022-04-25,Preventive,Low
16086,109,2022-12-21,Inspection,Medium
16087,168,2022-11-22,Corrective,Low
16088,32,2022-08-27,Preventive,Low
16089,486,2023-03-07,Inspection,Medium
16090,441,2023-12-01,Corrective,Medium
16091,426,2022-09-08,Corrective,Low
16092,150,2022-09-10,Inspection,High
16093,234,2022-11-03,Inspection,High
16094,74,2022-02-18,Inspection,Medium
16095,451,2022-10-25,Corrective,Medium
16096,458,2022-04-30,Corrective,High
16097,362,2023-05-15,Corrective,Medium
16098,88,2022-10-03,Inspection,Medium
16099,309,2022-08-03,Preventive,Low
16100,106,2022-08-31,Corrective,Medium
16101,329,2022-08-25,Inspection,Low
16102,441,2023-02-17,Corrective,Low
16103,222,2023-06-04,Inspection,Low
16104,474,2022-01-26,Corrective,Medium
16105,205,2023-03-25,Corrective,Medium
16106,50,2022-05-13,Preventive,Low
16107,97,2022-09-10,Preventive,Medium
16108,124,2023-09-10,Corrective,Low
16109,144,2022-02-08,Preventive,Medium
16110,323,2022-12-03,Inspection,High
16111,48,2022-08-23,Preventive,Low
16112,283,2022-07-31,Preventive,High
16113,209,2022-06-12,Inspection,Medium
16114,427,2022-05-21,Preventive,High
16115,125,2023-09-24,Corrective,Medium
16116,450,2022-09-09,Inspection,High
16117,370,2022-04-19,Inspection,High
16118,261,2022-01-08,Preventive,High
16119,425,2023-02-06,Inspection,High
16120,234,2022-06-24,Corrective,High
16121,116,2023-02-14,Preventive,Low
16122,194,2022-12-07,Preventive,Low
16123,343,2022-03-31,Preventive,Low
16124,133,2022-01-08,Inspection,High
16125,96,2022-09-19,Preventive,Medium
16126,230,2022-08-16,Corrective,Low
16127,25,2023-11-27,Preventive,Low
16128,77,2022-07-14,Preventive,Medium
16129,279,2023-08-05,Corrective,High
16130,249,2022-03-26,Preventive,Medium
16131,59,2023-03-18,Inspection,High
16132,192,2022-11-28,Inspection,Low
16133,299,2022-03-09,Preventive,Low
16134,413,2023-02-02,Inspection,High
16135,377,2023-10-22,Preventive,Low
16136,41,2023-10-27,Preventive,Low
16137,230,2023-02-02,Corrective,Medium
16138,202,2022-05-04,Inspection,High
16139,272,2023-07-11,Preventive,Medium
16140,433,2022-05-21,Preventive,Medium
16141,342,2023-08-04,Inspection,Medium
16142,195,2022-06-07,Inspection,Medium
16143,279,2023-02-18,Corrective,High
16144,489,2023-03-20,Inspection,Medium
16145,276,2023-11-11,Corrective,High
16146,374,2023-03-05,Preventive,Medium
16147,184,2022-05-08,Inspection,Medium
16148,116,2023-10-23,Preventive,High
16149,41,2022-08-07,Preventive,Medium
16150,260,2023-05-29,Preventive,High
16151,445,2023-08-10,Inspection,Medium
16152,476,2023-03-09,Preventive,High
16153,56,2022-08-30,Preventive,High
16154,78,2022-05-18,Inspection,Medium
16155,454,2022-01-05,Preventive,Low
